1,0.7564266289991792,0.6054110410004796,
1,0.6845193419994757,0.6013290160008182,
1,0.8187250459995994,0.5398945360011567,
1,0.8086553749999439,0.5529091460011841,
1,0.841554538001219,0.5672148240009847,
1,0.7815430360024038,0.5389784909966693,
1,0.7448223819992563,0.5728411620002589,
1,0.8258777129994996,0.5522946780001803,
1,0.8081802929991682,0.5523207600017486,
1,0.6902692799994838,0.6055682379992504,
1,0.6813742410013219,0.64864025299903,
1,0.7648816399996576,0.5615452220008592,
1,0.7592043379991082,0.5447198869987915,
2,1.4172155870001006,0.7469940609989862,1
2,1.3094172759992944,0.8295134660002077,0
2,1.19970177399955,0.8986009370019019,1
2,1.0054283140016196,1.0406447890018171,0
2,1.513940927998192,0.6792333699995652,1
2,1.3150715550000314,0.8574611399999412,0
2,1.315330649002135,0.7382848409979488,1
2,1.3169725209991157,0.7326182069991773,0
2,1.3485128339998482,0.696165575998748,1
2,1.2899631830005092,0.7212761219998356,0
2,1.1184885809998377,0.7306248740023875,1
2,1.2154416789999232,0.7521044890017947,0
2,1.203799426999467,0.7887295259970415,1
2,1.1976529550011037,0.7850104509998346,0
2,1.3095507439975336,0.8661750910032424,1
2,1.4381213829983608,0.7605526490006014,0
2,1.299465791998955,0.9132852049988287,1
2,1.3971441159992537,0.859894119999808,0
2,1.3470486539990816,0.7186517259979155,1
2,1.2492991619983513,0.8053740120012662,0
