1,0.8107664870003646,0.5401804569992237,
2,1.156914349001454,0.9983918360012467,1
2,1.439481903998967,0.7739162830002897,0
1,0.6862829269994108,0.6464456030007568,
2,1.3038120370001707,0.7539925860000949,1
2,1.1910173120013496,0.8830193629983114,0
1,0.8083531700031017,0.5522276869996858,
2,1.2985566339993966,0.7862078940015635,1
2,1.306850728000427,0.7840672390011605,0
1,0.8174389120031265,0.5259811869982514,
2,1.282698099003028,0.7938622099973145,1
2,1.2866059580010187,0.7829739650005649,0
1,0.7013364479971642,0.6098536960016645,
2,1.6679505229985807,0.8167395259988552,1
2,1.6714795629995933,0.79465416200037,0
1,0.7009716669999762,0.5996865170018282,
2,1.3496978799994395,0.8160561110016715,1
2,1.3725286590015457,0.8152950699986832,0
1,0.7526506100002734,0.6024993479986733,
2,1.1707468120002886,1.1541056089990889,1
2,1.464409167998383,0.9026146559990593,0
1,0.6925855510016845,0.6219589419997646,
2,1.236316380000062,0.7559887880015594,1
2,1.2370375169994077,0.7548099439991347,0
1,0.8123491750011453,0.5799612480004726,
2,1.398404963001667,0.9559038509978564,1
2,1.381248575002246,0.9413453779998235,0
1,0.7400413209979888,0.5615453190002881,
2,1.1795175039987953,1.03097866600001,1
2,1.4704756409992115,0.7785550440021325,0
1,0.8680251510013477,0.5175380199980282,
2,1.0115654330002144,0.6461550970016106,1
2,1.0171242540018284,0.6249154830002226,0
1,0.8692730619986833,0.5197676560019318,
2,1.0769587229988247,0.5748261859989725,1
2,1.0959945089998655,0.5931713130012213,0
1,0.929966997999145,0.5328992899994773,
2,1.0960891140020976,0.6718317209997622,1
2,1.1688501089993224,0.6465768689995457,0
1,0.9066294050026045,0.5557331949967192,
2,1.2566977429996768,0.6063998499994341,1
2,1.2461606659999234,0.6119923510013905,0
1,0.8994436450011563,0.5343325649992039,
2,1.0145619499999157,0.7034917519995361,1
2,1.0122490150024532,0.7151574399977108,0
1,0.8712785749994509,0.5302066760013986,
2,1.0021909280003456,0.6134303840008215,1
2,1.0175813120004022,0.6110766050005623,0
1,0.8874900609989709,0.5254759669987834,
2,0.9891474739997648,0.5807687699998496,1
2,0.9998383410020324,0.5983245549978164,0
1,0.8704444499999227,0.5225281179991725,
2,1.0063516939990222,0.5755597850002232,1
2,0.9909603619998961,0.5698065399992629,0
1,0.87057008100237,0.5171533909997379,
2,1.0256214450018888,0.5819135040001129,1
2,1.0625936569995247,0.5797658909978054,0
1,0.8791945689990825,0.5143291300009878,
2,1.0166323900011776,0.5945468209974933,1
2,1.0286887699985527,0.5923493200025405,0
